ACADEMIC_YEAR ACADEMIC_TERM EVENT_ID START_DATE PERSON_CODE_ID PEOPLE_ID STATUS_DATE LAST_YEAR LAST_TERM MID_GRADE FINAL_GRADE
2018 FALL MATH116 20-Aug-2018 P089009198 3fe99633 22-Aug-2018 2018 FALL B A
2018 FALL MATH116 20-Aug-2018 P089009198 3fe91929 10-Apr-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P089009198 3fe03719 12-Apr-2018 2020 SPRING A B
2018 FALL MATH116 20-Aug-2018 P089009198 3ba86973 22-Mar-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P089009198 3feef597 22-Aug-2018 2020 SPRING F W
2018 FALL MATH116 20-Aug-2018 P089009198 3fe5ff7d 10-Apr-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P089009198 3ff0b0c1 19-Jul-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P089009198 3b9ec7d3 30-Jul-2018 2019 FALL A A
2018 FALL MATH116 20-Aug-2018 P089009198 3fe46faf 13-Apr-2018 2020 SPRING C B
2018 FALL MATH116 20-Aug-2018 P089009198 3feb33f3 18-Jul-2018 2019 SPRING A A
2018 FALL MATH116 20-Aug-2018 P107266245 3fec82e9 18-Jul-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3ff1cf5b 18-Jul-2018 2020 SPRING A C
2018 FALL MATH116 20-Aug-2018 P107266245 3ff22d93 17-Jul-2018 2019 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3ff114cb 18-Jul-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3fed3635 20-Aug-2018 2020 SPRING C C
2018 FALL MATH116 20-Aug-2018 P107266245 3fe552df 07-Aug-2018 2020 SPRING D+ C
2018 FALL MATH116 20-Aug-2018 P107266245 3fd602e9 22-Aug-2018 2019 FALL D D
2018 FALL MATH116 20-Aug-2018 P107266245 3ff00d6f 19-Jul-2018 2019 SPRING C D
2018 FALL MATH116 20-Aug-2018 P107266245 3ff22c35 25-Jul-2018 2020 SPRING A B+
2018 FALL MATH116 20-Aug-2018 P107266245 3fed4373 18-Jul-2018 2020 SPRING B A
2018 FALL MATH116 20-Aug-2018 P107266245 3fedf421 18-Jul-2018 2020 SPRING B C
2018 FALL MATH116 20-Aug-2018 P107266245 3ff1582d 18-Jul-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P107266245 3ff14b0d 18-Jul-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3fefe80d 18-Jul-2018 2018 FALL B+ C
2018 FALL MATH116 20-Aug-2018 P107266245 3fe8e657 18-Jul-2018 2018 FALL A A
2018 FALL MATH116 20-Aug-2018 P107266245 3ff100ad 18-Jul-2018 2020 SPRING F F
2018 FALL MATH116 20-Aug-2018 P107266245 3ff1044f 18-Jul-2018 2020 SPRING D W
2018 FALL MATH116 20-Aug-2018 P107266245 3ff0e947 18-Jul-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3febf081 16-Jul-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3ff0cf25 18-Jul-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P107266245 3fda71e9 12-Apr-2018 2019 FALL B C
2018 FALL MATH116 20-Aug-2018 P107266245 3fe6da1f 05-Jun-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3fec7303 20-Jul-2018 2020 SPRING D F
2018 FALL MATH116 20-Aug-2018 P107266245 3ba50873 18-Jul-2018 2020 SPRING B C
2018 FALL MATH116 20-Aug-2018 P107266245 3ba91a53 22-Mar-2018 2019 SUMMER A B+
2018 FALL MATH116 20-Aug-2018 P107266245 3ff1140d 19-Jul-2018 2018 FALL C F
2018 FALL MATH116 20-Aug-2018 P107266245 3ff1136d 17-Jul-2018 2018 FALL F F
2018 FALL MATH116 20-Aug-2018 P107266245 3feaff19 18-Jul-2018 2018 FALL D+ D
2018 FALL MATH116 20-Aug-2018 P107266245 3fe0334f 19-Jul-2018 2020 SPRING B B+
2018 FALL MATH116 20-Aug-2018 P107266245 3fd800d5 05-Apr-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3fef630b 17-Jul-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P107266245 3ff00f95 20-Jul-2018 2020 SPRING C+ C
2018 FALL MATH116 20-Aug-2018 P107266245 3ff1085f 17-Jul-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3fe3f5b1 20-Jul-2018 2019 SPRING C B
2018 FALL MATH116 20-Aug-2018 P107266245 3ff00fef 19-Jul-2018 2018 FALL F W
2018 FALL MATH116 20-Aug-2018 P107266245 3fe48f71 12-Jul-2018 2020 SPRING B A
2018 FALL MATH116 20-Aug-2018 P107266245 3fee2ca7 20-Jul-2018 2019 SPRING C D+
2018 FALL MATH116 20-Aug-2018 P107266245 3ba5a085 20-Mar-2018 2018 FALL A A
2018 FALL MATH116 20-Aug-2018 P107266245 3fec7e11 20-Jul-2018 2019 FALL C D+
2018 FALL MATH116 20-Aug-2018 P107266245 3fedc6a9 20-Jul-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P107266245 3fe21697 13-Aug-2018 2020 SPRING A B
2018 FALL MATH116 20-Aug-2018 P107266245 3fe799b9 17-Apr-2018 2019 FALL B B
2018 FALL MATH116 20-Aug-2018 P107266245 3fecfc8d 19-Jul-2018 2019 SPRING F D
2018 FALL MATH116 20-Aug-2018 P107266245 3ff23c93 15-Aug-2018 2019 SPRING F W
2018 FALL MATH116 20-Aug-2018 P107266245 3ff02025 17-Jul-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P107266245 3fdc5c1b 30-Jul-2018 2019 FALL A A
2018 FALL MATH116 20-Aug-2018 P107266245 3ff10b43 01-Aug-2018 2019 SPRING D F
2018 FALL MATH116 20-Aug-2018 P107266245 3fec9e55 15-Aug-2018 2019 SUMMER C C
2018 FALL MATH116 20-Aug-2018 P107266245 3feef579 19-Jul-2018 2020 SPRING D C
2018 FALL MATH116 20-Aug-2018 P107266245 3fed50bb 19-Jul-2018 2020 SPRING B- B
2018 FALL MATH116 20-Aug-2018 P107266245 3fe63727 12-Apr-2018 2020 SPRING D+ C
2018 FALL MATH116 20-Aug-2018 P107266245 3ff0bfad 20-Jul-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3fefa61d 26-Jul-2018 2019 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3ff03ca9 20-Jul-2018 2019 FALL F F
2018 FALL MATH116 20-Aug-2018 P107266245 3fefeaa1 20-Jul-2018 2020 SPRING A A
2018 FALL MATH116 20-Aug-2018 P107266245 3fe8b655 19-Jul-2018 2018 FALL C+ B
2018 FALL MATH116 20-Aug-2018 P107266245 3fee0c27 21-Aug-2018 2018 FALL F W
2018 FALL MATH116 20-Aug-2018 P107266245 3ff03295 20-Jul-2018 2020 SPRING B B
2018 FALL MATH116 20-Aug-2018 P107266245 3ff02dbd 18-Jul-2018 2018 FALL B B
ACADEMIC_YEAR ACADEMIC_TERM EVENT_ID START_DATE PERSON_CODE_ID PEOPLE_ID STATUS_DATE LAST_YEAR LAST_TERM MID_GRADE FINAL_GRADE
2018 FALL MATH117 20-Aug-2018 P107265286 3fe96c8f 17-Jul-2018 2020 SPRING B- B
2018 FALL MATH117 20-Aug-2018 P107265286 3ff03fdd 20-Jul-2018 2020 SPRING A- B+
2018 FALL MATH117 20-Aug-2018 P107265286 3feeb163 16-Apr-2018 2019 SPRING B- B-
2018 FALL MATH117 20-Aug-2018 P107265286 3ff08e11 17-Aug-2018 2019 SPRING F D-
2018 FALL MATH117 20-Aug-2018 P107265286 3fefcdaf 16-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107265286 3fe0a717 16-Jul-2018 2020 SPRING B B-
2018 FALL MATH117 20-Aug-2018 P107265286 3fe40213 12-Jul-2018 2020 SPRING B- B
2018 FALL MATH117 20-Aug-2018 P107265286 3ff06fb7 19-Jul-2018 2020 SPRING A- A+
2018 FALL MATH117 20-Aug-2018 P107265286 3fe0a0ff 16-Jul-2018 2019 SPRING D- D
2018 FALL MATH117 20-Aug-2018 P107265286 3fe69717 16-Jul-2018 2020 SPRING A B+
2018 FALL MATH117 20-Aug-2018 P107265286 3ba7c44b 22-Mar-2018 2019 FALL A+ A+
2018 FALL MATH117 20-Aug-2018 P107265286 3fe10a9f 17-Jul-2018 2019 SPRING D- D-
2018 FALL MATH117 20-Aug-2018 P107265286 3fedf63d 16-Jul-2018 2019 SPRING C+ W
2018 FALL MATH117 20-Aug-2018 P107265286 3fef67c5 16-Jul-2018 2020 SPRING B+ B
2018 FALL MATH117 20-Aug-2018 P107265286 3ff011f7 30-Aug-2018 2019 SPRING F F
2018 FALL MATH117 20-Aug-2018 P107265286 3fe2e987 17-Jul-2018 2020 SPRING A+ A+
2018 FALL MATH117 20-Aug-2018 P107265286 3fda5dd5 06-Jun-2018 2020 SPRING B+ B
2018 FALL MATH117 20-Aug-2018 P107265286 3fd6095b 26-Apr-2018 2019 SPRING C- C-
2018 FALL MATH117 20-Aug-2018 P107265286 3ff23757 24-Aug-2018 2018 FALL B- B
2018 FALL MATH117 20-Aug-2018 P107265286 3fec7d3f 16-Jul-2018 2019 SPRING B- B
2018 FALL MATH117 20-Aug-2018 P107265286 3ff00fa9 21-Aug-2018 2020 SPRING B- C-
2018 FALL MATH117 20-Aug-2018 P107265286 3ff0bb89 21-Aug-2018 2019 SPRING C+ B-
2018 FALL MATH117 20-Aug-2018 P107265286 3fdc4735 16-Jul-2018 2020 SPRING C D
2018 FALL MATH117 20-Aug-2018 P107265286 3fe6f509 16-Jul-2018 2018 FALL  W
2018 FALL MATH117 20-Aug-2018 P107265286 3fee4895 20-Jul-2018 2020 SPRING B C+
2018 FALL MATH117 20-Aug-2018 P107265286 3fdc871d 17-Aug-2018 2019 SPRING B B+
2018 FALL MATH117 20-Aug-2018 P107265286 3ff004ff 20-Jul-2018 2020 SPRING F F
2018 FALL MATH117 20-Aug-2018 P107265286 3fdfaf33 20-Jul-2018 2020 SPRING A A-
2018 FALL MATH117 20-Aug-2018 P107265286 3fddf459 12-Jul-2018 2020 SPRING B C+
2018 FALL MATH117 20-Aug-2018 P107265286 3fddf39b 12-Jul-2018 2020 SPRING A+ A+
2018 FALL MATH117 20-Aug-2018 P107265286 3ff01323 20-Jul-2018 2020 SPRING B C+
2018 FALL MATH117 20-Aug-2018 P107265286 3ff22451 19-Jul-2018 2019 SPRING F F
2018 FALL MATH117 20-Aug-2018 P107265286 3feee3d1 17-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107265286 3fe784e7 12-Apr-2018 2020 SPRING A- B+
2018 FALL MATH117 20-Aug-2018 P107265286 3ff150cb 20-Jul-2018 2020 SPRING F F
2018 FALL MATH117 20-Aug-2018 P107265286 3ff00937 20-Jul-2018 2020 SPRING B- B-
2018 FALL MATH117 20-Aug-2018 P107265286 3fef59d3 20-Jul-2018 2020 SPRING B C+
2018 FALL MATH117 20-Aug-2018 P107265286 3feffa73 16-Jul-2018 2020 SPRING C- C
2018 FALL MATH117 20-Aug-2018 P107265286 3fdff425 20-Jul-2018 2020 SPRING F W
2018 FALL MATH117 20-Aug-2018 P107265286 3fedf0ed 19-Jul-2018 2020 SPRING B- C
2018 FALL MATH117 20-Aug-2018 P107265286 3ff01139 20-Jul-2018 2019 SPRING F W
2018 FALL MATH117 20-Aug-2018 P107265286 3feff46f 16-Jul-2018 2020 SPRING A A+
2018 FALL MATH117 20-Aug-2018 P107265286 3ff0d673 16-Jul-2018 2019 FALL D D-
2018 FALL MATH117 20-Aug-2018 P107265286 3ff0bbed 23-Jul-2018 2019 FALL F F
2018 FALL MATH117 20-Aug-2018 P107265286 3fe006ef 20-Jul-2018 2019 SPRING A- C
2018 FALL MATH117 20-Aug-2018 P107265286 3fe3fba1 23-Jul-2018 2020 SPRING B B-
2018 FALL MATH117 20-Aug-2018 P107265286 3fefa3ed 23-Jul-2018 2020 SPRING D- W
2018 FALL MATH117 20-Aug-2018 P107265286 3fefda93 16-Jul-2018 2019 SPRING F W
2018 FALL MATH117 20-Aug-2018 P107265286 3ff013af 16-Jul-2018 2020 SPRING A+ A+
2018 FALL MATH117 20-Aug-2018 P107265286 3fedbabf 18-Jul-2018 2019 SPRING C D
2018 FALL MATH117 20-Aug-2018 P107265286 3ff0c7b9 16-Jul-2018 2020 SPRING C+ C
2018 FALL MATH117 20-Aug-2018 P107265286 3ff00f27 16-Jul-2018 2018 FALL F F
2018 FALL MATH117 20-Aug-2018 P107180113 3fe18e57 18-Jul-2018 2020 SPRING A+ A
2018 FALL MATH117 20-Aug-2018 P107180113 3ff233b5 31-Jul-2018 2020 SPRING D D
2018 FALL MATH117 20-Aug-2018 P107180113 3fe50d93 20-Jul-2018 2020 SPRING B A
2018 FALL MATH117 20-Aug-2018 P107180113 3fea453d 23-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3fee9e85 16-Jul-2018 2019 FALL A B
2018 FALL MATH117 20-Aug-2018 P107180113 3ff002d9 17-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3fe197a3 12-Apr-2018 2019 SPRING B- C
2018 FALL MATH117 20-Aug-2018 P107180113 3ff0bbe3 03-Aug-2018 2019 SUMMER B C
2018 FALL MATH117 20-Aug-2018 P107180113 3ff11133 23-Jul-2018 2018 FALL F F
2018 FALL MATH117 20-Aug-2018 P107180113 3ff226c7 16-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3ff00329 20-Jul-2018 2019 SUMMER F F
2018 FALL MATH117 20-Aug-2018 P107180113 3fef5b4f 01-Aug-2018 2018 FALL C C
2018 FALL MATH117 20-Aug-2018 P107180113 3fd8d311 16-Jul-2018 2020 SPRING A- A
2018 FALL MATH117 20-Aug-2018 P107180113 3ff0efaf 23-Jul-2018 2019 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3fe2bc23 23-Jul-2018 2020 SPRING D- W
2018 FALL MATH117 20-Aug-2018 P107180113 3fdaadf3 27-Mar-2018 2019 FALL C C
2018 FALL MATH117 20-Aug-2018 P107180113 3feffaa5 17-Jul-2018 2020 SPRING A+ A
2018 FALL MATH117 20-Aug-2018 P107180113 3fdb00eb 27-Mar-2018 2020 SPRING A- B
2018 FALL MATH117 20-Aug-2018 P107180113 3ff0e217 23-Jul-2018 2018 FALL F F
2018 FALL MATH117 20-Aug-2018 P107180113 3fe891cf 20-Jul-2018 2020 SPRING D W
2018 FALL MATH117 20-Aug-2018 P107180113 3fe336df 18-Jul-2018 2020 SPRING B- C
2018 FALL MATH117 20-Aug-2018 P107180113 3fdcbb1b 03-Apr-2018 2020 SPRING C B
2018 FALL MATH117 20-Aug-2018 P107180113 3fed7947 22-Aug-2018 2018 FALL  W
2018 FALL MATH117 20-Aug-2018 P107180113 3fd8f14d 20-Aug-2018 2020 SPRING C D
2018 FALL MATH117 20-Aug-2018 P107180113 3fe35183 17-Jul-2018 2020 SPRING B C
2018 FALL MATH117 20-Aug-2018 P107180113 3fef1f45 16-Jul-2018 2020 SPRING B C
2018 FALL MATH117 20-Aug-2018 P107180113 3ff0464f 17-Jul-2018 2020 SPRING A- A
2018 FALL MATH117 20-Aug-2018 P107180113 3fee652d 12-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3ff012e7 16-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3fedf98f 06-Aug-2018 2020 SPRING A+ A
2018 FALL MATH117 20-Aug-2018 P107180113 3fefb121 16-Jul-2018 2020 SPRING D D
2018 FALL MATH117 20-Aug-2018 P107180113 3fd8ec4d 02-May-2018 2020 SPRING B+ C
2018 FALL MATH117 20-Aug-2018 P107180113 3feff857 19-Aug-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3fefdfa7 16-Jul-2018 2019 SPRING B- C
2018 FALL MATH117 20-Aug-2018 P107180113 3fefe989 03-Aug-2018 2019 FALL B- B
2018 FALL MATH117 20-Aug-2018 P107180113 3fe50339 20-Jul-2018 2018 FALL D C
2018 FALL MATH117 20-Aug-2018 P107180113 3fedf417 20-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3fea6301 21-Aug-2018 2018 FALL C D
2018 FALL MATH117 20-Aug-2018 P107180113 3fda7c25 24-Jul-2018 2019 SPRING B- C
2018 FALL MATH117 20-Aug-2018 P107180113 3fe7269b 20-Jul-2018 2020 SPRING B A
2018 FALL MATH117 20-Aug-2018 P107180113 3fe366ff 25-May-2018 2020 SPRING B B
2018 FALL MATH117 20-Aug-2018 P107180113 3feb69ef 17-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3fea0d89 11-Jul-2018 2019 SPRING B B
2018 FALL MATH117 20-Aug-2018 P107180113 3fddf00d 24-Jul-2018 2020 SPRING D W
2018 FALL MATH117 20-Aug-2018 P107180113 3fee0dad 17-Jul-2018 2020 SPRING B B
2018 FALL MATH117 20-Aug-2018 P107180113 3fe36a5b 10-Apr-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3ff0119d 23-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3ff22735 17-Aug-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3ff210e7 01-Aug-2018 2020 SPRING D B
2018 FALL MATH117 20-Aug-2018 P107180113 3ff0fd8d 16-Jul-2018 2020 SPRING F C
2018 FALL MATH117 20-Aug-2018 P107180113 3fee7bd5 12-Jul-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3fd94963 06-Sep-2018 2020 SPRING D D
2018 FALL MATH117 20-Aug-2018 P107180113 3fe39549 23-Apr-2018 2020 SPRING A A
2018 FALL MATH117 20-Aug-2018 P107180113 3fdb90dd 30-Jul-2018 2020 SPRING B B
2018 FALL MATH117 20-Aug-2018 P107180113 3ff00f8b 16-Jul-2018 2020 SPRING B B
2018 FALL MATH117 20-Aug-2018 P107180113 3fee21c1 23-Jul-2018 2019 SUMMER C B
2018 FALL MATH117 20-Aug-2018 P107180113 3ff00fbd 16-Jul-2018 2020 SPRING B+ A
ACADEMIC_YEAR ACADEMIC_TERM EVENT_ID START_DATE PERSON_CODE_ID PEOPLE_ID STATUS_DATE LAST_YEAR LAST_TERM MID_GRADE FINAL_GRADE
2018 FALL MATH120 20-Aug-2018 P089003876 3fdb1757 13-Jul-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3bacea07 22-Mar-2018 2019 SUMMER D D
2018 FALL MATH120 20-Aug-2018 P089003876 3ff0c6a1 12-Jul-2018 2020 SPRING C C
2018 FALL MATH120 20-Aug-2018 P089003876 3fe71aa7 13-Jul-2018 2020 SPRING B C
2018 FALL MATH120 20-Aug-2018 P089003876 3fefe4e3 31-May-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3fea26cf 12-Apr-2018 2019 FALL A A
2018 FALL MATH120 20-Aug-2018 P089003876 3fe10f95 17-Jul-2018 2019 SPRING A B
2018 FALL MATH120 20-Aug-2018 P089003876 3fdd90d1 27-Mar-2018 2019 FALL B+ B
2018 FALL MATH120 20-Aug-2018 P089003876 3fefbfc7 16-Jul-2018 2020 SPRING C+ C
2018 FALL MATH120 20-Aug-2018 P089003876 3fe61071 16-Jul-2018 2018 FALL C D
2018 FALL MATH120 20-Aug-2018 P089003876 3ff00f77 16-Jul-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3ba7497b 12-Jul-2018 2019 SPRING B B
2018 FALL MATH120 20-Aug-2018 P089003876 3fed379d 16-Jul-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3fdd9e4b 27-Mar-2018 2019 SPRING C C+
2018 FALL MATH120 20-Aug-2018 P089003876 3ba8f9a1 23-Mar-2018 2020 SPRING A B
2018 FALL MATH120 20-Aug-2018 P089003876 3fd95be7 22-Mar-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3fda4df9 08-May-2018 2020 SPRING B- B
2018 FALL MATH120 20-Aug-2018 P089003876 3fe6ba53 05-Jun-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3ff00f81 16-Jul-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3fec0337 02-Aug-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3fe75ee5 23-Apr-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3fdec1a9 21-Jun-2018 2020 SPRING A A+
2018 FALL MATH120 20-Aug-2018 P089003876 3fe32f73 17-Jul-2018 2019 FALL D F
2018 FALL MATH120 20-Aug-2018 P089003876 3ff010b7 20-Aug-2018 2019 SPRING C B
2018 FALL MATH120 20-Aug-2018 P089003876 3fe74563 20-Aug-2018 2019 SPRING B D
2018 FALL MATH120 20-Aug-2018 P089003876 3feea925 16-Apr-2018 2019 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3fed34af 17-Jul-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3ff03e4d 17-Jul-2018 2018 FALL A A-
2018 FALL MATH120 20-Aug-2018 P089003876 3fefe4d9 26-Apr-2018 2019 SPRING A A
2018 FALL MATH120 20-Aug-2018 P089003876 3fdf4557 07-Jun-2018 2020 SPRING B B
2018 FALL MATH120 20-Aug-2018 P089003876 3febff95 12-Jul-2018 2020 SPRING A B-
2018 FALL MATH120 20-Aug-2018 P089003876 3fe99651 20-Aug-2018 2019 SPRING B+ B
2018 FALL MATH120 20-Aug-2018 P089003876 3fefe425 17-Jul-2018 2020 SPRING A- B+
2018 FALL MATH120 20-Aug-2018 P107180113 3fe8dcf7 18-Jul-2018 2020 SPRING B B
2018 FALL MATH120 20-Aug-2018 P107180113 3fe49ba1 29-Mar-2018 2020 SPRING F W
2018 FALL MATH120 20-Aug-2018 P107180113 3feff55f 24-Jul-2018 2020 SPRING B B
2018 FALL MATH120 20-Aug-2018 P107180113 3ff0112f 18-Jul-2018 2020 SPRING C C
2018 FALL MATH120 20-Aug-2018 P107180113 3feed3eb 18-Jul-2018 2018 FALL C C
2018 FALL MATH120 20-Aug-2018 P107180113 3fde43eb 06-Aug-2018 2020 SPRING A- A
2018 FALL MATH120 20-Aug-2018 P107180113 3ff0e8c5 18-Jul-2018 2020 SPRING B C
2018 FALL MATH120 20-Aug-2018 P107180113 3ff00c25 18-Jul-2018 2018 FALL B- C
2018 FALL MATH120 20-Aug-2018 P107180113 3fe15603 18-Jul-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P107180113 3fe0b53b 18-Jul-2018 2020 SPRING A+ A
2018 FALL MATH120 20-Aug-2018 P107180113 3fee2ced 12-Jul-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P107180113 3ba49e97 30-Jun-2018 2020 SPRING F W
2018 FALL MATH120 20-Aug-2018 P107180113 3fee2d3d 24-Jul-2018 2019 SPRING  W
2018 FALL MATH120 20-Aug-2018 P107180113 3fee335f 18-Jul-2018 2020 SPRING A- A
2018 FALL MATH120 20-Aug-2018 P107180113 3ff01035 17-Jul-2018 2019 FALL A A
2018 FALL MATH120 20-Aug-2018 P107180113 3fe93a67 12-Apr-2018 2020 SPRING D C
2018 FALL MATH120 20-Aug-2018 P107180113 3ff111dd 18-Jul-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P107180113 3fdfbb45 17-Aug-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P107180113 3feddaef 16-Jul-2018 2020 SPRING A- B
2018 FALL MATH120 20-Aug-2018 P107180113 3ff0a9f5 18-Jul-2018 2020 SPRING F D
2018 FALL MATH120 20-Aug-2018 P107180113 3feff0eb 17-Jul-2018 2020 SPRING C+ D
2018 FALL MATH120 20-Aug-2018 P107180113 3fef6969 20-Jul-2018 2020 SPRING B- B
2018 FALL MATH120 20-Aug-2018 P107180113 3fee8409 18-Jul-2018 2020 SPRING B B
2018 FALL MATH120 20-Aug-2018 P107180113 3ba4cfe3 25-Jul-2018 2019 FALL B D
2018 FALL MATH120 20-Aug-2018 P100021964 3fdffbe1 17-Jul-2018 2020 SPRING C W
2018 FALL MATH120 20-Aug-2018 P100021964 3fe08bb5 18-Jul-2018 2018 FALL I W
2018 FALL MATH120 20-Aug-2018 P100021964 3ff0c3bd 27-Jul-2018 2020 SPRING C D
2018 FALL MATH120 20-Aug-2018 P100021964 3fe32325 10-Apr-2018 2019 SPRING C D
2018 FALL MATH120 20-Aug-2018 P100021964 3ff00761 12-Jul-2018 2019 SPRING D F
2018 FALL MATH120 20-Aug-2018 P100021964 3fedf3bd 16-Jul-2018 2020 SPRING B C
2018 FALL MATH120 20-Aug-2018 P100021964 3ff00db5 20-Jul-2018 2019 SPRING C+ C
2018 FALL MATH120 20-Aug-2018 P100021964 3fe9d409 18-Jul-2018 2020 SPRING C C
2018 FALL MATH120 20-Aug-2018 P100021964 3fefadcf 18-Jul-2018 2019 SPRING C- D
2018 FALL MATH120 20-Aug-2018 P100021964 3fe71de5 18-Jul-2018 2020 SPRING C C-
2018 FALL MATH120 20-Aug-2018 P100021964 3ff0c665 18-Jul-2018 2020 SPRING C B-
2018 FALL MATH120 20-Aug-2018 P100021964 3fe00acd 25-Jul-2018 2018 FALL B B-
2018 FALL MATH120 20-Aug-2018 P100021964 3ba964bd 23-Mar-2018 2020 SPRING D D-
2018 FALL MATH120 20-Aug-2018 P100021964 3ff1ed51 18-Jul-2018 2020 SPRING B B-
2018 FALL MATH120 20-Aug-2018 P100021964 3fec311d 16-Jul-2018 2019 SPRING D D
2018 FALL MATH120 20-Aug-2018 P100021964 3fdf8355 18-Jul-2018 2020 SPRING B+ B-
2018 FALL MATH120 20-Aug-2018 P100021964 3ff0d8cb 18-Jul-2018 2020 SPRING I W
2018 FALL MATH120 20-Aug-2018 P100021964 3fea0fcd 08-Aug-2018 2020 SPRING I W
2018 FALL MATH120 20-Aug-2018 P100021964 3febee0b 13-Apr-2018 2020 SPRING C+ B-
2018 FALL MATH120 20-Aug-2018 P100021964 3fee95a7 17-Jul-2018 2020 SPRING B+ A-
2018 FALL MATH120 20-Aug-2018 P100021964 3ff0d853 18-Jul-2018 2018 FALL D W
2018 FALL MATH120 20-Aug-2018 P100021964 3ba645cb 21-Aug-2018 2019 SUMMER B+ A-
2018 FALL MATH120 20-Aug-2018 P100021964 3ff224fb 17-Aug-2018 2019 SPRING F W
2018 FALL MATH120 20-Aug-2018 P100021964 3feff7df 17-Jul-2018 2019 SPRING B C-
2018 FALL MATH120 20-Aug-2018 P100021964 3ff01337 18-Jul-2018 2020 SPRING A+ A
2018 FALL MATH120 20-Aug-2018 P100021964 3fee0ce5 18-Jul-2018 2020 SPRING C D
2018 FALL MATH120 20-Aug-2018 P100021964 3ff04d89 17-Jul-2018 2018 FALL B C
2018 FALL MATH120 20-Aug-2018 P100021964 3fe4c74d 22-Aug-2018 2020 SPRING C C
2018 FALL MATH120 20-Aug-2018 P100021964 3fe8c32f 20-Jul-2018 2020 SPRING A A
2018 FALL MATH120 20-Aug-2018 P093001886 3fee951b 18-Jul-2018 2020 SPRING A A+
2018 FALL MATH120 20-Aug-2018 P093001886 3fe4bd25 18-Jul-2018 2020 SPRING C C
